# Data associated with arXiv:2208.14002
# 
# Scale-free velocity distribution, f(E), of a nfw1-7rhos4e5_truncated dark matter distribution (see Eq. 2.7 and the surrounding discussion)
# 
# Published: 8/25/22, Jack Runburg and Kenny Kiriu, contact: runburg@hawaii.edu
# 
# 
# -----------------------------------------------------------------
# 
# 	 tilde E 		 | 		 tilde f
# 
# -----------------------------------------------------------------
8.108585280692699737e-02	1.003235026119996834e+10
8.149460876069498927e-02	9.671839355629203796e+09
8.190542501462778902e-02	9.317441387377367020e+09
8.231831195717938254e-02	8.970675902451063156e+09
8.273328002908959811e-02	8.637404227866456985e+09
8.315033972364767323e-02	8.311121847287099838e+09
8.356950158695972131e-02	7.996964067843729973e+09
8.399077621820841277e-02	7.694486943529903412e+09
8.441417426992926798e-02	7.403260686285345078e+09
8.483970644828128793e-02	7.122872959966207504e+09
8.526738351330155619e-02	6.852926203225917816e+09
8.569721627919969775e-02	6.593037597964270592e+09
8.612921561461475695e-02	6.342837438199172020e+09
8.656339244289036616e-02	6.101969099303209305e+09
8.699975774236447246e-02	5.870089958323467255e+09
8.743832254663277959e-02	5.646869591509434700e+09
8.787909794482876014e-02	5.431989275495892525e+09
8.832209508191003755e-02	5.225141610320925713e+09
8.876732515894010522e-02	5.026031120541969299e+09
8.921479943336292628e-02	4.834373048567909241e+09
8.966452921929538022e-02	4.649892231989065170e+09
9.011652588780295903e-02	4.472323931380636215e+09
9.057080086720321888e-02	4.301413393407092094e+09
9.102736564333797908e-02	4.136914763631838799e+09
9.148623175987120881e-02	3.978591371492271900e+09
9.194741081858051612e-02	3.826215146980145454e+09
9.241091447964168426e-02	3.679565779324155331e+09
9.287675446193917328e-02	3.538431637843475342e+09
9.334494254334531338e-02	3.402608988223769188e+09
9.381549056102758688e-02	3.271900975195320129e+09
9.428841041173709192e-02	3.146117946637676239e+09
9.476371405212487276e-02	3.025077638310849667e+09
9.524141349902917608e-02	2.908604324606244087e+09
9.572152082977798682e-02	2.796528443503090382e+09
9.620404818251013235e-02	2.688686672230464458e+09
9.668900775645841716e-02	2.584921770143531322e+09
9.717641181227355818e-02	2.485082456724637508e+09
9.766627267233282672e-02	2.389022737082631588e+09
9.815860272103500705e-02	2.296601842467381954e+09
9.865341440513465676e-02	2.207684484248490334e+09
9.915072023403810608e-02	2.122140287255028963e+09
9.965053278012699078e-02	2.039843494728268385e+09
1.001528646790728755e-01	1.960672957654101133e+09
1.006577286301576779e-01	1.884512095162130833e+09
1.011651373965850725e-01	1.811248709258223534e+09
1.016751038058198719e-01	1.740774515208878040e+09
1.021876407498870792e-01	1.672985187408911705e+09
1.027027611857200401e-01	1.607780444299996138e+09
1.032204781354697093e-01	1.545063597908823013e+09
1.037408046868415201e-01	1.484741475799789190e+09
1.042637539934157115e-01	1.426724406959126234e+09
1.047893392749938007e-01	1.370925958313047409e+09
1.053175738179159132e-01	1.317262926358647346e+09
1.058484709754026892e-01	1.265655195118434906e+09
1.063820441678896139e-01	1.216025558020887613e+09
1.069183068833650802e-01	1.168299711248745441e+09
1.074572726777090065e-01	1.122406078213184595e+09
1.079989551750360766e-01	1.078275683956753254e+09
1.085433680680313040e-01	1.035842124281101465e+09
1.090905251183028751e-01	9.950414875791550875e+08
1.096404401567278725e-01	9.558122474021161795e+08
1.101931270837918780e-01	9.180951031916027069e+08
1.107485998699450774e-01	8.818329350998822451e+08
1.113068725559513000e-01	8.469707796052644253e+08
1.118679592532430267e-01	8.134557337034513950e+08
1.124318741442674324e-01	7.812368271709035635e+08
1.129986314828589494e-01	7.502649656780230999e+08
1.135682455945829228e-01	7.204929165380102396e+08
1.141407308770951562e-01	6.918751962017825842e+08
1.147161018005181804e-01	6.643679928575016260e+08
1.152943729077882812e-01	6.379291380189195871e+08
1.158755588150289367e-01	6.125180435863690376e+08
1.164596742119171358e-01	5.880956232735110521e+08
1.170467338620447412e-01	5.646242498327271938e+08
1.176367526033045424e-01	5.420677095267168283e+08
1.182297453482464428e-01	5.203911251381776929e+08
1.188257270844599450e-01	4.995609314942052960e+08
1.194247128749480052e-01	4.795448198075084090e+08
1.200267178585053413e-01	4.603116865396048427e+08
1.206317572500973517e-01	4.418315953182513118e+08
1.212398463412437677e-01	4.240757348671558499e+08
1.218510005003937274e-01	4.070163638060345650e+08
1.224652351733266503e-01	3.906267797045108676e+08
1.230825658835237452e-01	3.748812997848396897e+08
1.237030082325645403e-01	3.597552003639368415e+08
1.243265779005164468e-01	3.452246699671734571e+08
1.249532906463269449e-01	3.312668100849029422e+08
1.255831623082204473e-01	3.178595821626604199e+08
1.262162088040878205e-01	3.049817745340990424e+08
1.268524461318930874e-01	2.926129723428822756e+08
1.274918903700754391e-01	2.807335298886327147e+08
1.281345576779369944e-01	2.693245556964209676e+08
1.287804642960616863e-01	2.583678597809053063e+08
1.294296265467209384e-01	2.478459416039785147e+08
1.300820608342681817e-01	2.377419654710413516e+08
1.307377836455644593e-01	2.280397322191398144e+08
1.313968115503823808e-01	2.187236555403823256e+08
1.320591612018227334e-01	2.097787414815273881e+08
1.327248493367292614e-01	2.011905626541212499e+08
1.333938927761079418e-01	1.929452409149959385e+08
1.340663084255462600e-01	1.850294289625611901e+08
1.347421132756358719e-01	1.774302812954317629e+08
1.354213244023965423e-01	1.701354438370884359e+08
1.361039589677021933e-01	1.631330355322504938e+08
1.367900342197093944e-01	1.564116257918942869e+08
1.374795674932874079e-01	1.499602193702132106e+08
1.381725762104507316e-01	1.437682433890056014e+08
1.388690778807933068e-01	1.378255279157521129e+08
1.395690901019251695e-01	1.321222919990493655e+08
1.402726305599110435e-01	1.266491295330800265e+08
1.409797170297105440e-01	1.213969944310309887e+08
1.416903673756216564e-01	1.163571884852735549e+08
1.424045995517249363e-01	1.115213463118063360e+08
1.431224316023310406e-01	1.068814242193216383e+08
1.438438816624291461e-01	1.024296892063990980e+08
1.445689679581389220e-01	9.815870412368178368e+07
1.452977088071636114e-01	9.406131921528555453e+07
1.460301226192450563e-01	9.013066013383680582e+07
1.467662278966223866e-01	8.636011836338856816e+07
1.475060432344907080e-01	8.274334011771255732e+07
1.482495873214641768e-01	7.927421757577803731e+07
1.489968789400392957e-01	7.594687942132964730e+07
1.497479369670618177e-01	7.275568189489914477e+07
1.505027803741953718e-01	6.969519977546139061e+07
1.512614282283915312e-01	6.676021885816843063e+07
1.520238996923637675e-01	6.394572678651076555e+07
1.527902140250616825e-01	6.124690696896601468e+07
1.535603905821494031e-01	5.865913031659171730e+07
1.543344488164840878e-01	5.617794780245776474e+07
1.551124082785989844e-01	5.379908376672010869e+07
1.558942886171868769e-01	5.151842998510278761e+07
1.566801095795862520e-01	4.933203849079324305e+07
1.574698910122707962e-01	4.723611596006426215e+07
1.582636528613393934e-01	4.522701775228884816e+07
1.590614151730101733e-01	4.330124223049744964e+07
1.598631980941151165e-01	4.145542454203361273e+07
1.606690218725986552e-01	3.968633253145031631e+07
1.614789068580169407e-01	3.799086146695271879e+07
1.622928735020409963e-01	3.636602857634788007e+07
1.631109423589608698e-01	3.480896851518234611e+07
1.639331340861926167e-01	3.331692905165611207e+07
1.647594694447881702e-01	3.188726683130617067e+07
1.655899692999460993e-01	3.051744306058139354e+07
1.664246546215266409e-01	2.920501931120432913e+07
1.672635464845670661e-01	2.794765390518121794e+07
1.681066660698011528e-01	2.674309814540767297e+07
1.689540346641796587e-01	2.558919246107124537e+07
1.698056736613940132e-01	2.448386319091645256e+07
1.706616045624022859e-01	2.342511943190669641e+07
1.715218489759567089e-01	2.241104945623097569e+07
1.723864286191349182e-01	2.143981784245891124e+07
1.732553653178724729e-01	2.050966263414062187e+07
1.741286810074983149e-01	1.961889213435043767e+07
1.750063977332724507e-01	1.876588248942982778e+07
1.758885376509259635e-01	1.794907497646516189e+07
1.767751230272039675e-01	1.716697338357862458e+07
1.776661762404098954e-01	1.641814161104215868e+07
1.785617197809535595e-01	1.570120137339101918e+07
1.794617762519004900e-01	1.501482983813690394e+07
1.803663683695242714e-01	1.435775755568446591e+07
1.812755189638613762e-01	1.372876636885965057e+07
1.821892509792679971e-01	1.312668727223635465e+07
1.831075874749799881e-01	1.255039863070884161e+07
1.840305516256743046e-01	1.199882425733616948e+07
1.849581667220341619e-01	1.147093156578907743e+07
1.858904561713151382e-01	1.096572995360686630e+07
1.868274434979154408e-01	1.048226915780162252e+07
1.877691523439470045e-01	1.001963747710356116e+07
1.887156064698101432e-01	9.576960461475819349e+06
1.896668297547705329e-01	9.153399395423557609e+06
1.906228461975378596e-01	8.748149724735429510e+06
1.915836799168482429e-01	8.360439927920147777e+06
1.925493551520478241e-01	7.989529997487783432e+06
1.935198962636801301e-01	7.634710340653833002e+06
1.944953277340747688e-01	7.295300491570303217e+06
1.954756741679378462e-01	6.970647961451668292e+06
1.964609602929519305e-01	6.660127142756000161e+06
1.974512109603637489e-01	6.363138205479639582e+06
1.984464511455899249e-01	6.079106079931968823e+06
1.994467059488161109e-01	5.807479472006178461e+06
2.004520005956020590e-01	5.547729909591022879e+06
2.014623604374878030e-01	5.299350790358327329e+06
2.024778109526027825e-01	5.061856544896125793e+06
2.034983777462777421e-01	4.834781782508488744e+06
2.045240865516586848e-01	4.617680456265090965e+06
2.055549632303237118e-01	4.410125113738884218e+06
2.065910337729017499e-01	4.211706101088679396e+06
2.076323242996947205e-01	4.022030888741118833e+06
2.086788610613013184e-01	3.840723348700931761e+06
2.097306704392437882e-01	3.667423106568046845e+06
2.107877789465969209e-01	3.501784881574193481e+06
2.118502132286197159e-01	3.343477887952057645e+06
2.129180000633898173e-01	3.192185243494119029e+06
2.139911663624393390e-01	3.047603396021745168e+06
2.150697391713947415e-01	2.909441579577778932e+06
2.161537456706179305e-01	2.777421292808859143e+06
2.172432131758502971e-01	2.651275808159183245e+06
2.183381691388593671e-01	2.530749668685344979e+06
2.194386411480876709e-01	2.415598235092801973e+06
2.205446569293043335e-01	2.305587242745106108e+06
2.216562443462584964e-01	2.200492376678240951e+06
2.227734314013362915e-01	2.100098854916828685e+06
2.238962462362190931e-01	2.004201033838210860e+06
2.250247171325449880e-01	1.912602039034827612e+06
2.261588725125724120e-01	1.825113394967258675e+06
2.272987409398459502e-01	1.741554680286598159e+06
2.284443511198654686e-01	1.661753191458982881e+06
2.295957319007560227e-01	1.585543630740214139e+06
2.307529122739421512e-01	1.512767766712765442e+06
2.319159213748228920e-01	1.443274194940329762e+06
2.330847884834500172e-01	1.376918002858189866e+06
2.342595430252085997e-01	1.313560520889561391e+06
2.354402145714994676e-01	1.253069053479436086e+06
2.366268328404249888e-01	1.195316650310394121e+06
2.378194276974753552e-01	1.140181822052743984e+06
2.390180291562198078e-01	1.087548353110183263e+06
2.402226673789976397e-01	1.037305059574353974e+06
2.414333726776128619e-01	9.893455824596864404e+05
2.426501755140310912e-01	9.435681804536071140e+05
2.438731065010781573e-01	8.998755379398808582e+05
2.451021964031417644e-01	8.581745768203914631e+05
2.463374761368738730e-01	8.183762774823947111e+05
2.475789767718976908e-01	7.803955068006009096e+05
2.488267295315142735e-01	7.441508517682042439e+05
2.500807657934130401e-01	7.095644621621373808e+05
2.513411170903841474e-01	6.765618994397736387e+05
2.526078151110321968e-01	6.450719898038998945e+05
2.538808917004908294e-01	6.150266865157977445e+05
2.551603788611494505e-01	5.863609346597201657e+05
2.564463087533616625e-01	5.590125433803037740e+05
2.577387136961754588e-01	5.329220638207327574e+05
2.590376261680564229e-01	5.080326707103094668e+05
2.603430788076139812e-01	4.842900499880330171e+05
2.616551044143300420e-01	4.616422901193381404e+05
2.629737359492899107e-01	4.400397791444167960e+05
2.642990065359139273e-01	4.194351052725305199e+05
2.656309494606928223e-01	3.997829612670156057e+05
2.669695981739227952e-01	3.810400543797520804e+05
2.683149862904445904e-01	3.631650181938214810e+05
2.696671475903825721e-01	3.461183289825899992e+05
2.710261160198865205e-01	3.298622265485876705e+05
2.723919256918752030e-01	3.143606366960685118e+05
2.737646108867807238e-01	2.995790978804967017e+05
2.751442060532959810e-01	2.854846908392392215e+05
2.765307458091220694e-01	2.720459726530183689e+05
2.779242649417189570e-01	2.592329090773988864e+05
2.793247984090562186e-01	2.470168157000388019e+05
2.807323813403660995e-01	2.353702978189700225e+05
2.821470490368982453e-01	2.242671933813207725e+05
2.835688369726745428e-01	2.136825193956330477e+05
2.849977807952474018e-01	2.035924199528918252e+05
2.864339163264568722e-01	1.939741160539163975e+05
2.878772795631915904e-01	1.848058588063681964e+05
2.893279066781488940e-01	1.760668833435263659e+05
2.907858340205970449e-01	1.677373656118412910e+05
2.922510981171386746e-01	1.597983806016973685e+05
2.937237356724747839e-01	1.522318624357968220e+05
2.952037835701704638e-01	1.450205663651828072e+05
2.966912788734202278e-01	1.381480321125699556e+05
2.981862588258164526e-01	1.315985490526391950e+05
2.996887608521160984e-01	1.253571226812968089e+05
3.011988225590100932e-01	1.194094428709495551e+05
3.027164817358926618e-01	1.137418531872228923e+05
3.042417763556313215e-01	1.083413214512672712e+05
3.057747445753380422e-01	1.031954121060272155e+05
3.073154247371390757e-01	9.829225967177383427e+04
3.088638553689483923e-01	9.362054216287912277e+04
3.104200751852381757e-01	8.916945794913095597e+04
3.119841230877976046e-01	8.492870133220084244e+04
3.135560381665577490e-01	8.088844086474188953e+04
3.151358597002901774e-01	7.703929758253115870e+04
3.167236271574263573e-01	7.337232470911878045e+04
3.183193801968185466e-01	6.987898830236047797e+04
3.199231586685130080e-01	6.655114813195270835e+04
3.215350026145220030e-01	6.338104021010034921e+04
3.231549522695956189e-01	6.036125976496038493e+04
3.247830480619935956e-01	5.748474464213921601e+04
3.264193306142560980e-01	5.474475996436228161e+04
3.280638407439744886e-01	5.213488314748519042e+04
3.297166194645613224e-01	4.964898986122431961e+04
3.313777079860187880e-01	4.728123972890576988e+04
3.330471477157073701e-01	4.502606469178460975e+04
3.347249802591127366e-01	4.287815525962234824e+04
3.364112474206117920e-01	4.083244937523991393e+04
3.381059912042377325e-01	3.888412088615581160e+04
3.398092538144428798e-01	3.702856881281780079e+04
3.415210776568615159e-01	3.526140693069600093e+04
3.432415053390696635e-01	3.357845397697429144e+04
3.449705796713438688e-01	3.197572420018049888e+04
3.467083436674183727e-01	3.044941836914138548e+04
3.484548405452396191e-01	2.899591516799720557e+04
3.502101137277192078e-01	2.761176302358043540e+04
3.519742068434846272e-01	2.629367224818191607e+04
3.537471637276265457e-01	2.503850755212357035e+04
3.555290284224459918e-01	2.384328094074894761e+04
3.573198451781957052e-01	2.270514486532330557e+04
3.591196584538210446e-01	2.162138572442125951e+04
3.609285129176966200e-01	2.058941765838716674e+04
3.627464534483608172e-01	1.960677662083252653e+04
3.645735251352461015e-01	1.867111472168574983e+04
3.664097732794056039e-01	1.778019479868920826e+04
3.682552433942378189e-01	1.693188532745551129e+04
3.701099812062053074e-01	1.612415542123333216e+04
3.719740326555502352e-01	1.535507021826125492e+04
3.738474438970062486e-01	1.462278633011007514e+04
3.757302613006276437e-01	1.392554762096777267e+04
3.776225314520413323e-01	1.326168111473345016e+04
3.795243011537764444e-01	1.262959309723281331e+04
3.814356174255633114e-01	1.202776542469201013e+04
3.833565275051111221e-01	1.145475193821748144e+04
3.852870788488091947e-01	1.090917515779015957e+04
3.872273191324085984e-01	1.038972300277810064e+04
3.891772962517451862e-01	9.895145739788607898e+03
3.911370583237108733e-01	9.424253054394122955e+03
3.931066536911219100e-01	8.975911281039678215e+03
3.950861308817044670e-01	8.549040677142660570e+03
3.970755387282281501e-01	8.142612898739270349e+03
3.990749262076465631e-01	7.755648641987605515e+03
4.010843425530236650e-01	7.387215282173988271e+03
4.031038372187926155e-01	7.036424634695666100e+03
4.051334598841991874e-01	6.702430918116689099e+03
4.071732604541529188e-01	6.384428715246341199e+03
4.092232890598752615e-01	6.081651076062320499e+03
4.112835960595038198e-01	5.793367688664494381e+03
4.133542320398770897e-01	5.518883154128277965e+03
4.154352478122839698e-01	5.257535323722960129e+03
4.175266944203194774e-01	5.008693721822932275e+03
4.196286231355307872e-01	4.771758046196967371e+03
4.217410854592003600e-01	4.546156734622816657e+03
4.238641331228759079e-01	4.331345600233787991e+03
4.259978180888922550e-01	4.126806522019239310e+03
4.281421925508788195e-01	3.932046218177857099e+03
4.302973089342576052e-01	3.746595053319977978e+03
4.324632198967289787e-01	3.570005917910761127e+03
4.346399783287442919e-01	3.401853147711267411e+03
4.368276373539661805e-01	3.241731508489531279e+03
4.390262503297161500e-01	3.089255221050221280e+03
4.412358708474083957e-01	2.944057026610710636e+03
4.434565527329690782e-01	2.805787310130028345e+03
4.456883500472427206e-01	2.674113249692881709e+03
4.479313170863826188e-01	2.548718018884196226e+03
4.501855083822266512e-01	2.429300021292945075e+03
4.524509787026573804e-01	2.315572157221588441e+03
4.547277830519452224e-01	2.207261138550977194e+03
4.570159766712286742e-01	2.104106817546455659e+03
4.593156150382824987e-01	2.005861563645254137e+03
4.616267538685658867e-01	1.912289661274350465e+03
4.639494491150386035e-01	1.823166736165915836e+03
4.662837569686493211e-01	1.738279211039689699e+03
4.686297338592292361e-01	1.657423815429853221e+03
4.709874364416805625e-01	1.580407024010625037e+03
4.733569216489995624e-01	1.507044655682087523e+03
4.757382466045461666e-01	1.437161396570372744e+03
4.781314686948894832e-01	1.370590375037698777e+03
4.805366455451273722e-01	1.307172753101133367e+03
4.829538350154052861e-01	1.246757347839102977e+03
4.853830952042306190e-01	1.189200257935555555e+03
4.878244844550530535e-01	1.134364514282803839e+03
4.902780613428471268e-01	1.082119746940468303e+03
4.927438846901871505e-01	1.032341864915856831e+03
4.952220135501850251e-01	9.849127591786447056e+02
4.977125072218147595e-01	9.397200081253445205e+02
5.002154252439309223e-01	8.966566066749553556e+02
5.027308273864097288e-01	8.556207060888078786e+02
5.052587736692134568e-01	8.165153634206416200e+02
5.077993243391020206e-01	7.792483030505221677e+02
5.103525398907643451e-01	7.437317008293880463e+02
5.129184810574377584e-01	7.098819511938752385e+02
5.154972088017318876e-01	6.776194878307705949e+02
5.180887843327707243e-01	6.468685680515341119e+02
5.206932690978055556e-01	6.175570972013310893e+02
5.233107247721451305e-01	5.896164536500982649e+02
5.259412132770481252e-01	5.629813161080194277e+02
5.285847967706335249e-01	5.375895080543522226e+02
5.312415376378001319e-01	5.133818461944938463e+02
5.339114985081797604e-01	4.903019924059045138e+02
5.365947422467524097e-01	4.682963194863252738e+02
5.392913319438632502e-01	4.473137793042940871e+02
5.420013309328090001e-01	4.273057776157170906e+02
5.447248027803778259e-01	4.082260559282017880e+02
5.474618112771753031e-01	3.900305794162483153e+02
5.502124204543544783e-01	3.726774277271086362e+02
5.529766945744195583e-01	3.561266943366781561e+02
5.557546981218393078e-01	3.403403889311708781e+02
5.585464958188007811e-01	3.252823442116167598e+02
5.613521526170655029e-01	3.109181287360292458e+02
5.641717336747534839e-01	2.972149621248601647e+02
5.670053044308245305e-01	2.841416361922915712e+02
5.698529304805665108e-01	2.716684382115508924e+02
5.727146776891095525e-01	2.597670795074859598e+02
5.755906121306495482e-01	2.484106259400472254e+02
5.784808001047317960e-01	2.375734324091142469e+02
5.813853081303502757e-01	2.272310815173752587e+02
5.843042029471942067e-01	2.173603235183608717e+02
5.872375515128270829e-01	2.079390203863034969e+02
5.901854209982981825e-01	1.989460917688943766e+02
5.931478787982874534e-01	1.903614641355859476e+02
5.961249925108048631e-01	1.821660222315219073e+02
5.991168299573862432e-01	1.743415629506372397e+02
6.021234591576107853e-01	1.668707510904274045e+02
6.051449483530408902e-01	1.597370776021183190e+02
6.081813659786238224e-01	1.529248199062499509e+02
6.112327806884684245e-01	1.464190038417169148e+02
6.142992613250745082e-01	1.402053676438133039e+02
6.173808769429743881e-01	1.342703275725768606e+02
6.204776967969097834e-01	1.286009452408997333e+02
6.235897903252990426e-01	1.231848969641788472e+02
6.267172271737599942e-01	1.180104435208542668e+02
6.298600771809778065e-01	1.130664024201656019e+02
6.330184103614421298e-01	1.083421211761501581e+02
6.361922969306001985e-01	1.038274515727206335e+02
6.393818072893849846e-01	9.951272560700414260e+01
6.425870120062536772e-01	9.538873251873140191e+01
6.458079818431959884e-01	9.144669651764949947e+01
6.490447877393522580e-01	8.767825619812023774e+01
6.522975007927305224e-01	8.407544459460002884e+01
6.555661922862280333e-01	8.063067010544814650e+01
6.588509336707483177e-01	7.733669867393138020e+01
6.621517965469573275e-01	7.418663668476760620e+01
6.654688526905728763e-01	7.117391440940573943e+01
6.688021740352509958e-01	6.829227085792150831e+01
6.721518326547761824e-01	6.553573874784397901e+01
6.755179007869044350e-01	6.289863054557164190e+01
6.789004508163936080e-01	6.037552518109059463e+01
6.822995552577713063e-01	5.796125485481881157e+01
6.857152867808585794e-01	5.565089400051229518e+01
6.891477181760039539e-01	5.343974657131115436e+01
6.925969223742176606e-01	5.132333574450641578e+01
6.960629724332638713e-01	4.929739320481780851e+01
6.995459415230992350e-01	4.735784970650598780e+01
7.030459029433604456e-01	4.550082472880479401e+01
7.065629300979899829e-01	4.372261832545002846e+01
7.100970965015862557e-01	4.201970216445943151e+01
