# Data associated with arXiv:2208.14002
# 
# Scale-free J-factor angular distribution, J_S(theta), of a nfw1-7rhos4e3_truncated dark matter distribution (see Eq. 2.4 and the surrounding discussion)
# 
# Published: 8/25/22, Jack Runburg and Kenny Kiriu, contact: runburg@hawaii.edu
# 
# 
# -----------------------------------------------------------------
# 
# 	 tilde theta 		 | 	 tilde J s-wave 		 | 	 tilde J p-wave 		 | 	 tilde J d-wave 		 | 	 tilde J sommerfeld 
# 
# -----------------------------------------------------------------
1.000000000000000021e-03	1.641077215203499756e+12	6.581811129035468750e+12	2.841154071820455625e+14	1.528726453746222656e+12
1.021192151037671062e-03	1.600322548594729248e+12	6.468868933558693359e+12	2.811997533298401562e+14	1.486094809675200684e+12
1.042833409340945643e-03	1.558784629590862305e+12	6.353549578601031250e+12	2.782176828823579062e+14	1.442674575579409912e+12
1.064933292458827233e-03	1.516484620122260010e+12	6.235887916356314453e+12	2.751695281838873750e+14	1.398491491626185791e+12
1.087501519637659123e-03	1.473448859948958008e+12	6.115930589758056641e+12	2.720558651958745312e+14	1.353577119735224609e+12
1.110548016095517111e-03	1.429709625617463379e+12	5.993737587303018555e+12	2.688775501929966875e+14	1.307969696788247803e+12
1.134082917387199208e-03	1.385306030684616699e+12	5.869384562185432617e+12	2.656357631540753438e+14	1.261715148468811279e+12
1.158116573861711456e-03	1.340285112372523193e+12	5.742965119221358398e+12	2.623320595830737500e+14	1.214868314855304932e+12
1.182659555214217667e-03	1.294703154078077637e+12	5.614593845496737305e+12	2.589684332570725312e+14	1.167494445341518066e+12
1.207722655134462354e-03	1.248627334199209961e+12	5.484410012426329102e+12	2.555473935089621562e+14	1.119671066206069580e+12
1.233316896053688856e-03	1.202137819160826904e+12	5.352582248780825195e+12	2.520720624377972188e+14	1.071490357383763916e+12
1.259453533992170365e-03	1.155330502561731445e+12	5.219314622528402344e+12	2.485463005008260938e+14	1.023062270819466064e+12
1.286144063509461061e-03	1.108320717086676758e+12	5.084854750545191406e+12	2.449748744929119688e+14	9.745187691092700195e+11
1.313400222759557485e-03	1.061248512442224854e+12	4.949505569227166992e+12	2.413636926365728438e+14	9.260198715740112305e+11
1.341233998653187541e-03	1.014286657213009766e+12	4.813642364604140625e+12	2.377201569982388438e+14	8.777628551456977539e+11
1.369657632129505243e-03	9.676541615700451660e+11	4.677741819079326172e+12	2.340537413493958438e+14	8.299978480357987061e+11
1.398683623539492566e-03	9.216425751126933594e+11	4.542438285198905273e+12	2.303771108504356562e+14	7.830583309019964600e+11
1.428324738143458596e-03	8.766902629128781738e+11	4.408679261846500000e+12	2.267091763558023750e+14	7.374476106125744629e+11
1.458594011725036863e-03	8.336422534793992920e+11	4.278268402427686035e+12	2.230857035536677500e+14	6.941420233166605225e+11
1.489504756324154782e-03	7.927251515673182373e+11	4.151749075574513184e+12	2.195187355857048438e+14	6.533852371408496094e+11
1.521070566091505720e-03	7.538305500939562988e+11	4.028996801212725586e+12	2.160072790685882188e+14	6.150346737163372803e+11
1.553305323267072666e-03	7.168247320361700439e+11	3.909836975801376953e+12	2.125490804338180938e+14	5.789098643901173096e+11
1.586223204285366938e-03	6.816264826948188477e+11	3.794170810817340332e+12	2.091436709185104062e+14	5.448944176722836304e+11
1.619838686010041055e-03	6.481712899117520752e+11	3.681964598563924805e+12	2.057915357960406875e+14	5.128929803069398804e+11
1.654166552100628336e-03	6.163687346284982910e+11	3.573098226208258301e+12	2.024915921369178125e+14	4.827805043633467407e+11
1.689221899514206692e-03	5.861106985114105225e+11	3.467405055173742676e+12	1.992416380105586875e+14	4.544172122058142700e+11
1.725020145144853453e-03	5.573308319833912354e+11	3.364827062070313477e+12	1.960415290707645312e+14	4.277113005077271729e+11
1.761577032603788440e-03	5.299767415165690918e+11	3.265301537497374512e+12	1.928914035750278750e+14	4.025866201276354980e+11
1.798908639143220224e-03	5.039730743762646484e+11	3.168742882684097168e+12	1.897903974339055000e+14	3.789453097834447021e+11
1.837031382726912916e-03	4.792324104718491821e+11	3.075000127648833984e+12	1.867364629273950312e+14	3.566779060211072998e+11
1.875962029250603357e-03	4.557005465082615356e+11	2.984008670057263672e+12	1.837293072090268750e+14	3.357111171199305420e+11
1.915717699915417882e-03	4.333349194775491943e+11	2.895741699936049805e+12	1.807693686675681250e+14	3.159880190581144409e+11
1.956315878757565116e-03	4.120727747498083496e+11	2.810087888430355957e+12	1.778554427412783125e+14	2.974278246519845581e+11
1.997774420337589726e-03	3.918434290547407837e+11	2.726941051862187500e+12	1.749858967688668750e+14	2.799469101370494995e+11
2.040111557592579582e-03	3.726026025284576416e+11	2.646230915594823730e+12	1.721603284336285625e+14	2.634881613499312744e+11
2.083345909854779961e-03	3.543157093242310181e+11	2.567931997064392578e+12	1.693791554358086250e+14	2.480046688940673828e+11
2.127496491040134757e-03	3.369305201037412720e+11	2.491960910401191406e+12	1.666413483987928125e+14	2.334355138002420959e+11
2.172582718010372237e-03	3.203898846120993042e+11	2.418198905026473145e+12	1.639451351406765938e+14	2.197125054265740356e+11
2.218624419112281976e-03	3.046576307095395508e+11	2.346611900753767578e+12	1.612904748638654688e+14	2.067928121887142334e+11
2.265641842897974604e-03	2.897056465971486816e+11	2.277156268915158203e+12	1.586774898747689688e+14	1.946395080589511719e+11
2.313655667029933423e-03	2.754904900929422607e+11	2.209762518138862793e+12	1.561052575769779062e+14	1.832025387679567566e+11
2.362687007374795686e-03	2.619659530284371033e+11	2.144335949156262939e+12	1.535722594751395312e+14	1.724313324371781006e+11
2.412757427289825233e-03	2.491024879327126465e+11	2.080826316904963135e+12	1.510781900569722500e+14	1.622896314142192688e+11
2.463888947106213784e-03	2.368772370036737976e+11	2.019220503083821777e+12	1.486235155470207188e+14	1.527506102694594727e+11
2.516104053813336943e-03	2.252540899673580322e+11	1.959434860334061035e+12	1.462070446136803125e+14	1.437736733363872375e+11
2.569425710948245768e-03	2.141956854655696716e+11	1.901395149698577148e+12	1.438274920459735938e+14	1.353188342837361298e+11
2.623877368694733318e-03	2.036778875326710815e+11	1.845060725960184082e+12	1.414846275364671250e+14	1.273593507807434998e+11
2.679482974196439188e-03	1.936821059899902039e+11	1.790406254455056641e+12	1.391786972810329375e+14	1.198720233666325531e+11
2.736266982088478034e-03	1.841783412667127075e+11	1.737373843743784424e+12	1.369087839309235156e+14	1.128263818303565521e+11
2.794254365252289707e-03	1.751363856070530396e+11	1.685884963003299316e+12	1.346735224453249844e+14	1.061905260953176422e+11
2.853470625798387814e-03	1.665365241730546875e+11	1.635909865652301758e+12	1.324727897023213594e+14	9.994309931083230591e+10
2.913941806281861776e-03	1.583636317816080017e+11	1.587430019062621094e+12	1.303068888354638125e+14	9.406743703922837830e+10
2.975694501155571117e-03	1.505928007991806030e+11	1.540381151265698486e+12	1.281747292517989531e+14	8.853726754604495239e+10
3.038755868466027146e-03	1.431996067223096008e+11	1.494708623723620361e+12	1.260752788645227500e+14	8.332962148010868835e+10
3.103153641797168783e-03	1.361679461548552094e+11	1.450374022825047363e+12	1.240082346823560312e+14	7.842655504389085388e+10
3.168916142467233243e-03	1.294855104053720551e+11	1.407367020877695312e+12	1.219739858459239844e+14	7.381507971119111633e+10
3.236072291984112663e-03	1.231316293042455902e+11	1.365632606667596924e+12	1.199715097969685781e+14	6.947546150519665527e+10
3.304651624764658874e-03	1.170865547732294159e+11	1.325112445571683105e+12	1.179996916615250312e+14	6.538800385744205475e+10
3.374684301123556836e-03	1.113371339047071533e+11	1.285787576897407715e+12	1.160585088188894844e+14	6.154060964171202087e+10
3.446201120537424525e-03	1.058733460382344360e+11	1.247634784754368652e+12	1.141480644414740625e+14	5.792161855879782104e+10
3.519233535190044709e-03	1.006780473163763885e+11	1.210611552377770020e+12	1.122675197058233594e+14	5.451582449272997284e+10
3.593813663804625805e-03	9.573527030288705444e+10	1.174668712051889404e+12	1.104158694731510000e+14	5.130843137532617950e+10
3.669974305769219299e-03	9.103427240656871033e+10	1.139779881956479248e+12	1.085929119578043438e+14	4.828871989150221252e+10
3.747748955561452412e-03	8.656689266045310974e+10	1.105939225644016602e+12	1.067990562892225469e+14	4.544915444706656647e+10
3.827171817478984984e-03	8.231891939652719116e+10	1.073094593279087891e+12	1.050331804691483125e+14	4.277626034152394104e+10
3.908277820682117681e-03	7.827744184183831787e+10	1.041210373632589478e+12	1.032945241638017656e+14	4.025933007076707458e+10
3.991102634555192957e-03	7.443368636836477661e+10	1.010263639269075195e+12	1.015829191398933594e+14	3.788983768542006683e+10
4.075682684393532908e-03	7.078100402991390991e+10	9.802418080259935303e+11	9.989856757043457812e+13	3.566133219574192047e+10
4.162055167422817371e-03	6.730761986987081146e+10	9.511086979592398682e+11	9.824063358540035938e+13	3.356408625433486176e+10
4.250258069157961290e-03	6.400309441983941650e+10	9.228240875458518066e+11	9.660822518544492188e+13	3.158884285601309967e+10
4.340330180108637088e-03	6.086026231868918610e+10	8.953725009123356934e+11	9.500126765523262500e+13	2.972956598716020966e+10
4.432311112838861061e-03	5.787370462856848907e+10	8.687438322524149170e+11	9.342000369997331250e+13	2.798097649575967789e+10
4.526241319388085715e-03	5.503366994548388672e+10	8.428994160543406982e+11	9.186347044448389062e+13	2.633515569436502838e+10
4.622162109061505458e-03	5.233171693348590851e+10	8.178118510456219482e+11	9.033103009858907812e+13	2.478532268727868652e+10
4.720115666597336779e-03	4.976199391152697754e+10	7.934604860507769775e+11	8.882246887294551562e+13	2.332633709685126495e+10
4.820145070719144588e-03	4.732008264567852020e+10	7.698403197265909424e+11	8.733810554283368750e+13	2.195430435418163300e+10
4.922294313081310678e-03	4.499791146516155243e+10	7.469174220271361084e+11	8.587702392102007812e+13	2.066293487578420258e+10
5.026608317615998724e-03	4.278865452196683502e+10	7.246627216126878662e+11	8.443852866220350000e+13	1.944678119346262741e+10
5.133132960290130720e-03	4.068753322337744904e+10	7.030657048813089600e+11	8.302261047505914062e+13	1.830203456611909485e+10
5.241915089281041530e-03	3.869094357647291565e+10	6.821142856428615723e+11	8.162936212788929688e+13	1.722550262947100830e+10
5.353002545579732367e-03	3.679220768321822357e+10	6.617821874409812012e+11	8.025803461731562500e+13	1.621218220448674583e+10
5.466444184030696055e-03	3.498580573698710632e+10	6.420443483663277588e+11	7.890798170421289062e+13	1.525799757345597649e+10
5.582289894817666839e-03	3.326783557682405090e+10	6.228868235067308350e+11	7.757907489472040625e+13	1.435973172647261047e+10
5.700590625404708227e-03	3.163535633433437729e+10	6.043066472039383545e+11	7.627163498911354688e+13	1.351508412381056023e+10
5.821398402942216249e-03	3.008284558698389435e+10	5.862724649583352051e+11	7.498468713605970312e+13	1.272001100862372017e+10
5.944766357147824969e-03	2.860583957875322342e+10	5.687669934786746826e+11	7.371780351333114062e+13	1.197128164363510513e+10
6.070748743672167193e-03	2.720115198532632446e+10	5.517774692664627686e+11	7.247083527423196875e+13	1.126655241684587860e+10
6.199400967959818945e-03	2.586638197080877304e+10	5.352973022501207275e+11	7.124394533107576562e+13	1.060378489956302643e+10
6.330779609615908021e-03	2.459696478049039078e+10	5.193046696214925537e+11	7.003642619156709375e+13	9.979976953451934814e+09
6.464942447289089879e-03	2.338929050957902908e+10	5.037787855016012573e+11	6.884768334641451562e+13	9.392520213462678909e+09
6.601948484081890736e-03	2.224075749085739517e+10	4.887115191185435791e+11	6.767769363301522656e+13	8.839541349086687088e+09
6.741857973499477616e-03	2.114940478754465485e+10	4.740977944518477173e+11	6.652665032312440625e+13	8.319605152810553551e+09
6.884732445948405985e-03	2.011146104956224442e+10	4.599138508495242920e+11	6.539370684265759375e+13	7.830109366998299599e+09
7.030634735796891313e-03	1.912400670023994827e+10	4.461468710581361694e+11	6.427852888133407031e+13	7.369229802611308098e+09
7.179629009008595825e-03	1.818491754640745926e+10	4.327850815375902100e+11	6.318092552755671875e+13	6.935375346195611000e+09
7.331780791361950343e-03	1.729259093165018082e+10	4.198259143890606079e+11	6.210114785376557812e+13	6.527415543184486389e+09
7.487156997267587974e-03	1.644391334589505196e+10	4.072494608831121826e+11	6.103845076664487500e+13	6.143410753890641212e+09
7.645825959196438613e-03	1.563652240273434258e+10	3.950406448814062500e+11	5.999236770316075000e+13	5.781762759884448051e+09
7.807857457731475631e-03	1.486868417390400314e+10	3.831939699258031006e+11	5.896292305108267188e+13	5.441409409888253212e+09
7.973322752256328111e-03	1.413908850046105576e+10	3.717031159231448975e+11	5.795018871130905469e+13	5.121332420113549232e+09
